the_geom,cartodb_id,tipo,color
0101000020E610000073B49188BCC358C0AA46D014117E3340,19625,Competidor Indirecto,A5AA99
0101000020E61000008C4258AE339A5AC0B519A721AA9F3F40,19626,Competidor Indirecto,A5AA99
0101000020E6100000FA6CB28068CE58C0228A0B3832913A40,19627,Competidor Indirecto,A5AA99
0101000020E6100000638B93B1504B57C08872F5A5AFC33040,19628,Competidor Indirecto,A5AA99
0101000020E61000006A749C15F0DF58C0201ED324C2483340,19629,Competidor Indirecto,A5AA99
0101000020E6100000B5974428BC2E58C033FBFA29A7063140,19630,Competidor Indirecto,A5AA99
0101000020E6100000B63FA3B6857258C0E2838DA152CC3140,19631,Competidor Indirecto,A5AA99
0101000020E6100000099F73D839CA58C0C6D07F4909863340,19632,Competidor Indirecto,A5AA99
0101000020E6100000C5FAED88169259C09AC2D6AE01023440,19633,Competidor Indirecto,A5AA99
0101000020E61000008517AF3FEAA458C0DE250E2C89C23340,19634,Competidor Indirecto,A5AA99
0101000020E6100000923E8C94D64D59C0B040EC3304B83340,19635,Competidor Indirecto,A5AA99
0101000020E610000027252D2A1C125AC06ED21B8BF9123340,19636,Competidor Indirecto,A5AA99
0101000020E610000031B7D672820F57C06244471740BF2E40,19637,Competidor Indirecto,A5AA99
0101000020E6100000F2E39AC82D3D57C04B04CB8DF9FB3140,19638,Competidor Indirecto,A5AA99
0101000020E610000071968A741CB557C0BA44DC3920783040,19639,Competidor Indirecto,A5AA99
0101000020E6100000CC5EB69D36CB58C03E384481E3813340,19640,Competidor Indirecto,A5AA99
0101000020E6100000057F092688C157C0AE09ABA9136D3040,19641,Competidor Indirecto,A5AA99
0101000020E6100000A05FA5CC176956C0AD774D8216013540,19642,Competidor Indirecto,A5AA99
0101000020E6100000A0B7A1F780C058C0A2F674D8F1613340,19643,Competidor Indirecto,A5AA99
0101000020E6100000705D5231A59659C0F40B237B8C163340,19644,Competidor Indirecto,A5AA99
0101000020E6100000AFF7137CF0B455C01FEACAA9952C3540,19645,Competidor Indirecto,A5AA99
0101000020E61000001DC2BEBED2F958C0938533E819DC3040,19646,Competidor Indirecto,A5AA99
0101000020E6100000174C36FDDDC758C01C3DC08BA5733340,19647,Competidor Indirecto,A5AA99
0101000020E61000008038FEFA978058C06E7959D1EE533140,19648,Competidor Indirecto,A5AA99
0101000020E6100000AE0882F0F6EE59C05EFF85506B4B3340,19649,Competidor Indirecto,A5AA99
0101000020E6100000617E3C2E898359C02375F16DB0693340,19650,Competidor Indirecto,A5AA99
0101000020E610000074D72B8F226D59C0A1736D5E8B343340,19651,Competidor Indirecto,A5AA99
0101000020E61000005A29468EDB8558C090AB47D04EFC3940,19652,Competidor Indirecto,A5AA99
0101000020E61000008E83013A423B59C07DEC0D42696E3940,19653,Competidor Indirecto,A5AA99
0101000020E6100000FDA32DB622B855C0CBE31F6C67233540,19654,Competidor Indirecto,A5AA99
0101000020E6100000BA44DC39E0CF59C06F18FD4F9B943740,19655,Competidor Indirecto,A5AA99
0101000020E6100000FC933288D33F5BC09B99B2363AC83940,19656,Competidor Indirecto,A5AA99
0101000020E6100000FEB0CEC6C49C58C045B336B66C4D3340,19657,Competidor Indirecto,A5AA99
0101000020E61000001AF8F653889358C041647018F50F3340,19658,Competidor Indirecto,A5AA99
0101000020E6100000C443B514128F58C0D15F01AF43FF3240,19659,Competidor Indirecto,A5AA99
0101000020E6100000301C7C1F96B85BC0CB221CCC892D3D40,19660,Competidor Indirecto,A5AA99
0101000020E610000023FA94E72ADD5CC0D9A0A313114D4040,19661,Competidor Indirecto,A5AA99
0101000020E6100000157FEBF534E658C03990BB2961443340,19662,Competidor Indirecto,A5AA99
0101000020E6100000344EE029669A58C061167F805A783040,19663,Competidor Indirecto,A5AA99
0101000020E610000056CCEFD1AE4657C06E88D08C6EBC3040,19664,Competidor Indirecto,A5AA99
0101000020E6100000BCB75CDC4A0959C00E86199E87803440,19665,Competidor Indirecto,A5AA99
0101000020E61000000C2AE429EF8C58C0948465E8AF053340,19666,Competidor Indirecto,A5AA99
0101000020E6100000AEE2433F899058C026C33399D8123340,19667,Competidor Indirecto,A5AA99
0101000020E610000071C3D609BB8658C0090133BEB3703340,19668,Competidor Indirecto,A5AA99
0101000020E6100000682EE4CF7F7F59C08B47B1F56FFF3440,19669,Competidor Indirecto,A5AA99
0101000020E6100000FF47E0EEB0C858C00F252047EF6B3340,19670,Competidor Indirecto,A5AA99
0101000020E610000063075B0D85D85AC0BB22005193CD3840,19671,Competidor Indirecto,A5AA99
0101000020E6100000EE947100FBB858C07ADD855A91453340,19672,Competidor Indirecto,A5AA99
0101000020E61000000097F88A8B2F58C0D240E20D1F153140,19673,Competidor Indirecto,A5AA99
0101000020E61000002F0ACC5412DC57C020608CCC4C713040,19674,Competidor Indirecto,A5AA99
0101000020E61000001A0FDF57DF7C5BC0D6E938650B773B40,19675,Competidor Indirecto,A5AA99
0101000020E61000003EF220A0AF1959C08DD17CC66C953440,19676,Competidor Indirecto,A5AA99
0101000020E6100000D82F54D5B6E058C08EAED2DD75763B40,19677,Competidor Indirecto,A5AA99
0101000020E610000068DF47FBC0DA59C0ECB45EA149A13440,19678,Competidor Indirecto,A5AA99
0101000020E6100000C2506607C5C358C06B39449A80E23240,19679,Competidor Indirecto,A5AA99
0101000020E610000009C2D333D64F5AC0FC061EC641AC3440,19680,Competidor Indirecto,A5AA99
0101000020E61000002E7F539254E05BC057B1B6318FD83C40,19681,Competidor Indirecto,A5AA99
0101000020E61000008D280E1CE79558C004B7C56778053540,19682,Competidor Indirecto,A5AA99
0101000020E610000056945C0F70CB58C0840C68128AAD3340,19683,Competidor Indirecto,A5AA99
0101000020E6100000429770E8EDF958C0FF2EBF1581DA3040,19684,Competidor Indirecto,A5AA99
0101000020E61000001A1CA176EA7558C0396EA5954A343640,19685,Competidor Indirecto,A5AA99
0101000020E6100000C0B26F7A19FA58C0C636674CDAD43040,19686,Competidor Indirecto,A5AA99
0101000020E61000007DBBDBAB854059C0E19B43A553253640,19687,Competidor Indirecto,A5AA99
0101000020E610000079A7A734475958C0B5000A819E793240,19688,Competidor Indirecto,A5AA99
0101000020E6100000D11A8BBFD0B958C04CBAF3E581AA3340,19689,Competidor Indirecto,A5AA99
0101000020E61000004414387E0D5E58C0AA1A949B6E7F3440,19690,Competidor Indirecto,A5AA99
0101000020E610000029EA0E5A76EC5AC02C9DACA457C33840,19691,Competidor Indirecto,A5AA99
0101000020E6100000DC898A1F40CC57C0D2FA00497D2D3040,19692,Competidor Indirecto,A5AA99
0101000020E61000001B66683CD1FD59C0D5ACB7F6D3EF3240,19693,Competidor Indirecto,A5AA99
0101000020E61000004F16A521B6EA58C0CFABAE0119CE3240,19694,Competidor Indirecto,A5AA99
0101000020E61000008937BE38A90F5AC0B1E464C148D93740,19695,Competidor Indirecto,A5AA99
0101000020E6100000DC860FF4297759C0EA0203AD65053540,19696,Competidor Indirecto,A5AA99
0101000020E6100000C429CEAC409F56C01ACAE42F88D93340,19697,Competidor Indirecto,A5AA99
0101000020E6100000847F32428F7158C02D82D62E33CE3140,19698,Competidor Indirecto,A5AA99
0101000020E6100000DF77A1F3B91359C09536EA5BC5AC3940,19699,Competidor Indirecto,A5AA99
0101000020E6100000F96CBAF1F0C258C0DD0AFE0ADB333340,19700,Competidor Indirecto,A5AA99
0101000020E610000079FBBD5E6BC658C04AE93EA5EF5E3340,19701,Competidor Indirecto,A5AA99
0101000020E610000087A757CA323C57C0DE8E705AF0FA3140,19702,Competidor Indirecto,A5AA99
0101000020E6100000F8E69205271959C030EE48ED2C963440,19703,Competidor Indirecto,A5AA99
0101000020E61000008524F59699395AC06F490ED8D51F3B40,19704,Competidor Indirecto,A5AA99
0101000020E6100000935D409A77F859C0206DF331E5E83240,19705,Competidor Indirecto,A5AA99
0101000020E6100000821E8BE999C358C0059BA52A8E403340,19706,Competidor Indirecto,A5AA99
0101000020E6100000738813F347CD58C077CA7A9C2F723340,19707,Competidor Indirecto,A5AA99
0101000020E610000058B9C44F2B2658C02FF67F8ABA533040,19708,Competidor Indirecto,A5AA99
0101000020E61000004F6DBAAFD4C958C0B002BED34B703340,19709,Competidor Indirecto,A5AA99
0101000020E6100000B3AB98631CD159C06766244A94AF3440,19710,Competidor Indirecto,A5AA99
0101000020E61000008955EECBFACC58C0CF9E0DF1F66D3340,19711,Competidor Indirecto,A5AA99
0101000020E6100000E8921E443A8C58C05EBC40C548503340,19712,Competidor Indirecto,A5AA99
0101000020E6100000C9BB97B9881459C077DF8CF568AE3940,19713,Competidor Indirecto,A5AA99
0101000020E6100000D7E0B700B83D58C015D48592A8363340,19714,Competidor Indirecto,A5AA99
0101000020E6100000E15F46A96BD057C06445E42630513040,19715,Competidor Indirecto,A5AA99
0101000020E6100000579CA4D8154657C0480A1B54D1C23040,19716,Competidor Indirecto,A5AA99
0101000020E6100000313D48ECE6C358C06FA165BC31543340,19717,Competidor Indirecto,A5AA99
0101000020E6100000A16F0325A2FA5AC0D810985ECD6A3E40,19718,Competidor Indirecto,A5AA99
0101000020E6100000230B7F234D365CC02AFB745D74DC3F40,19719,Competidor Indirecto,A5AA99
0101000020E6100000B396E1C3D5CB58C02F4070CFD2663340,19720,Competidor Indirecto,A5AA99
0101000020E6100000E07DD966F8C057C09CB82420896E3040,19721,Competidor Indirecto,A5AA99
0101000020E6100000E62FE35C79C458C0C7A8848A1E883340,19722,Competidor Indirecto,A5AA99
0101000020E610000057C98D43794F58C0AC0273FC69553240,19723,Competidor Indirecto,A5AA99
0101000020E6100000BE8B94B93BD359C0F52A9564DBA53440,19724,Competidor Indirecto,A5AA99
0101000020E6100000DBCF7355AACA58C002476537F16B3340,19725,Competidor Indirecto,A5AA99
0101000020E6100000A076F0FA696859C0F531BCE52C253440,19726,Competidor Indirecto,A5AA99
0101000020E6100000AC355A2F826959C0032E02426F283540,19727,Competidor Indirecto,A5AA99
0101000020E61000001A24AF9406DF55C035BAFF9FF51C3540,19728,Competidor Indirecto,A5AA99
0101000020E6100000BCBDF779C4D158C0F44D9A0645693340,19729,Competidor Indirecto,A5AA99
0101000020E6100000527FBDC242CC58C05FD0420246583340,19730,Competidor Indirecto,A5AA99
0101000020E6100000A0221CED174D59C052CA7396BCB83340,19731,Competidor Indirecto,A5AA99
0101000020E6100000982144E8567A5BC0B8B6095AF5E23640,19732,Competidor Indirecto,A5AA99
0101000020E610000048F08EA5725A5AC0CD42F98A87E63440,19733,Competidor Indirecto,A5AA99
0101000020E6100000DDB68C2704E358C08EB9006EF5513340,19734,Competidor Indirecto,A5AA99
0101000020E610000096D0FAE76B9D5AC03A6225CDBCB53F40,19735,Competidor Indirecto,A5AA99
0101000020E61000003DD68C0CF2BC58C08E535B87F64E3340,19736,Competidor Indirecto,A5AA99
0101000020E6100000DBC14661B0CE58C09DD7D825AAE43240,19737,Competidor Indirecto,A5AA99
0101000020E61000000B7E9729584D57C00E217C627C163140,19738,Competidor Indirecto,A5AA99
0101000020E610000059E962916E8C58C08A213999B8133340,19739,Competidor Indirecto,A5AA99
0101000020E6100000478FBECD8B6956C048CA50F444FE3440,19740,Competidor Indirecto,A5AA99
0101000020E6100000CFABCF0F82BD5BC0DF73BBF2B4113D40,19741,Competidor Indirecto,A5AA99
0101000020E61000001968CA905B475DC02D5D7F1A10444040,19742,Competidor Indirecto,A5AA99
0101000020E61000008A70F67BE0D459C04A27124C35AB3440,19743,Competidor Indirecto,A5AA99
0101000020E61000009FD76D8AA61F58C0DA4314F661572F40,19744,Competidor Indirecto,A5AA99
0101000020E6100000E57A1D6957C358C0DAE9622E048C3340,19745,Competidor Indirecto,A5AA99
0101000020E610000015B1C20C911A59C05E21DE0054923440,19746,Competidor Indirecto,A5AA99
0101000020E6100000EC613785F8D259C0E923D7EAFEAA3440,19747,Competidor Indirecto,A5AA99
0101000020E61000003C78797CB34C59C07FA9B8D4B5B33340,19748,Competidor Indirecto,A5AA99
0101000020E61000003C024DBEB8A256C0F64EFD6AABD23340,19749,Competidor Indirecto,A5AA99
0101000020E61000004B56C9F0ADC758C046FC37ED31553340,19750,Competidor Indirecto,A5AA99
0101000020E610000084345B60AC1159C007FC2B75DAA73940,19751,Competidor Indirecto,A5AA99
0101000020E61000008E37E09019D258C070B3BACD02733340,19752,Competidor Indirecto,A5AA99
0101000020E6100000CCE128B3605F58C0942D37BD30DF3940,19753,Competidor Indirecto,A5AA99
0101000020E6100000060BABA122C258C087F0790FE1013640,19754,Competidor Indirecto,A5AA99
0101000020E6100000A929F2B90D2B58C027EBC3BCBFCA3040,19755,Competidor Indirecto,A5AA99
0101000020E6100000F5F608B14A565AC0E61192BBBEC93740,19756,Competidor Indirecto,A5AA99
0101000020E610000074FB38DC3F8958C01885138722693340,19757,Competidor Indirecto,A5AA99
0101000020E6100000C404DAC218FF56C071A98C772E823140,19758,Competidor Indirecto,A5AA99
0101000020E61000002DBCC3D473DA59C00A67B796C98C3940,19759,Competidor Indirecto,A5AA99
0101000020E6100000B721ADCEFDF458C033AD45F232E63040,19760,Competidor Indirecto,A5AA99
0101000020E610000084F9861D21C858C03C3833558BAE3340,19761,Competidor Indirecto,A5AA99
0101000020E6100000D5B32094379359C0F74343313FE23540,19762,Competidor Indirecto,A5AA99
0101000020E61000002D9D075ECAD359C036685CF6F3B13440,19763,Competidor Indirecto,A5AA99
0101000020E6100000C822B0E6FE6A59C0A750C4BF5BA03440,19764,Competidor Indirecto,A5AA99
0101000020E61000004FD67F08B7555AC04A225E4B86C13440,19765,Competidor Indirecto,A5AA99
0101000020E6100000D5ABAF4B20E959C09BC8CC052EA33740,19766,Competidor Indirecto,A5AA99
0101000020E61000000DB7AE5E661159C0A3ABF8AF41BB3940,19767,Competidor Indirecto,A5AA99
0101000020E610000098EA97C2A2CE58C0D4C5D8CF83E53240,19768,Competidor Indirecto,A5AA99
0101000020E610000035F061FE233A5BC05A5CCA9638F63940,19769,Competidor Indirecto,A5AA99
0101000020E610000039A572C9E7D558C0E934C12621593340,19770,Competidor Indirecto,A5AA99
0101000020E61000008C65FA25624159C08917B8FAB9743940,19771,Competidor Indirecto,A5AA99
0101000020E61000008B675409242C57C0FA59F29968912E40,19772,Competidor Indirecto,A5AA99
0101000020E6100000895E04950A9D5AC039EC429C1CB23F40,19773,Competidor Indirecto,A5AA99
0101000020E61000008D131560CE5958C0617F86F54EF43440,19774,Competidor Indirecto,A5AA99
0101000020E6100000696955E80FBF58C02900295E23D33340,19775,Competidor Indirecto,A5AA99
0101000020E610000061CEE0ADBB7958C02AAA9FB3DCF43240,19776,Competidor Indirecto,A5AA99
0101000020E61000003D848EA9BD6E59C04607878B9A1C3540,19777,Competidor Indirecto,A5AA99
0101000020E6100000912E4F4AB56A59C0D01E37150C2B3540,19778,Competidor Indirecto,A5AA99
0101000020E610000037465FFF7D0959C0D1E958292D603340,19779,Competidor Indirecto,A5AA99
0101000020E610000079588727249459C09713BC3A2AF13340,19780,Competidor Indirecto,A5AA99
0101000020E6100000F86084B6BD7A59C0444B3F5DB4553340,19781,Competidor Indirecto,A5AA99
0101000020E6100000B215D10236CC58C0CE1C503E56733340,19782,Competidor Indirecto,A5AA99
0101000020E6100000AE2825042B7B5BC01E52CA7396793B40,19783,Competidor Indirecto,A5AA99
0101000020E61000003BB2EA5AD8F759C07ECBF7E7FDEC3240,19784,Competidor Indirecto,A5AA99
0101000020E61000000F664D0BA24D58C0D8B119F91FF53340,19785,Competidor Indirecto,A5AA99
0101000020E610000005E07E44FCCC58C047B2058C47703340,19786,Competidor Indirecto,A5AA99
0101000020E61000002F5BE31AFCCB58C04A10093AB5593340,19787,Competidor Indirecto,A5AA99
0101000020E6100000B75C1EE78DDE59C0BD0F51966BAF3340,19788,Competidor Indirecto,A5AA99
0101000020E6100000FF637CF3769559C0025AE3019F3E3540,19789,Competidor Indirecto,A5AA99
0101000020E6100000909656853E2D58C0CA0EB764D1F23040,19790,Competidor Indirecto,A5AA99
0101000020E610000047B73554121E57C0C8723BC990013140,19791,Competidor Indirecto,A5AA99
0101000020E6100000841EBD235B5656C06F0BF914BE413440,19792,Competidor Indirecto,A5AA99
0101000020E61000002FC5D12CBB9359C085302BD2CCD83540,19793,Competidor Indirecto,A5AA99
0101000020E6100000B887AD6EEF6A59C0DFC78F0087293540,19794,Competidor Indirecto,A5AA99
0101000020E61000000310F3BC465857C087A0EE2C0F053240,19795,Competidor Indirecto,A5AA99
0101000020E6100000F28E3AD703CB58C0EFFBBB67F2643340,19796,Competidor Indirecto,A5AA99
0101000020E610000094D2F9117BCB59C0D3A51C1F6F843440,19797,Competidor Indirecto,A5AA99
0101000020E6100000A75C9F419C3D58C045847F1134263340,19798,Competidor Indirecto,A5AA99
0101000020E610000006904E1B1DDB58C02032DDD207303340,19799,Competidor Indirecto,A5AA99
0101000020E61000004EB2591EB9CD58C01FD93B27E6A63340,19800,Competidor Indirecto,A5AA99
0101000020E6100000824214FE12E558C0ECCAFCDD1A623340,19801,Competidor Indirecto,A5AA99
0101000020E6100000F82E6B838F2859C092FA1D50573B3140,19802,Competidor Indirecto,A5AA99
0101000020E610000062676DC7D2F958C09709B76387DC3040,19803,Competidor Indirecto,A5AA99
0101000020E61000008E0FCC34CE5A56C015831313CC4E3440,19804,Competidor Indirecto,A5AA99
0101000020E61000002BFE6B50E6BC58C054624B4D8A513340,19805,Competidor Indirecto,A5AA99
0101000020E6100000F8555626BE4E5AC0F11640DFB3A33440,19806,Competidor Indirecto,A5AA99
0101000020E6100000EE05A8A1F4935BC0F26A90B4E11F3840,19807,Competidor Indirecto,A5AA99
0101000020E61000005AD12855092E57C0B216D9ADE99C3040,19808,Competidor Indirecto,A5AA99
0101000020E6100000F5E259BC374D5AC040378F1E1AA73440,19809,Competidor Indirecto,A5AA99
0101000020E610000060C37872324657C0501D275CFA6D3140,19810,Competidor Indirecto,A5AA99
0101000020E6100000B6F0619B795758C09552C87CDD703240,19811,Competidor Indirecto,A5AA99
0101000020E6100000645673A91F9A5AC0A46FD23428A13F40,19812,Competidor Indirecto,A5AA99
0101000020E6100000868E3E624BF058C0FD0705634C403340,19813,Competidor Indirecto,A5AA99
0101000020E610000082BF25214D0159C0956B02F32DB43440,19814,Competidor Indirecto,A5AA99
0101000020E6100000E817C2BD34DD59C0294F8B8718A33440,19815,Competidor Indirecto,A5AA99
0101000020E6100000F22B7346161959C0396933B16D963440,19816,Competidor Indirecto,A5AA99
0101000020E61000000FD6FF398CBC58C09D8A0A8B40443440,19817,Competidor Indirecto,A5AA99
0101000020E61000006EB12EB03F465AC03244880A59D23440,19818,Competidor Indirecto,A5AA99
0101000020E6100000BDE4A000A15B59C055617D4D20F33440,19819,Competidor Indirecto,A5AA99
0101000020E6100000F0055E141AC958C05D005450D5873340,19820,Competidor Indirecto,A5AA99
0101000020E61000007E4F519AB28C58C0D6EA27735E073340,19821,Competidor Indirecto,A5AA99
0101000020E610000038731FEBEF7C59C07EA76ED344BA3440,19822,Competidor Indirecto,A5AA99
0101000020E6100000CB8F8D7AE7715BC02E9AA5CFD4FD3D40,19823,Competidor Indirecto,A5AA99
0101000020E610000025DE2A1DA6A156C03659E53A74D73340,19824,Competidor Indirecto,A5AA99
0101000020E6100000BF753028F4C658C0BA4B45D7436D3340,19825,Competidor Indirecto,A5AA99
0101000020E6100000E58D61883B3B58C0096A9D5D63883340,19826,Competidor Indirecto,A5AA99
0101000020E610000098947142578D58C03632765F210B3340,19827,Competidor Indirecto,A5AA99
0101000020E610000030CE2912DD255DC0F7429EB006C93F40,19828,Competidor Indirecto,A5AA99
0101000020E61000001DEE5D62B0BF58C086E35C3763603340,19829,Competidor Indirecto,A5AA99
0101000020E61000001B0590F3615A56C0E42D784D1F4D3440,19830,Competidor Indirecto,A5AA99
0101000020E610000042CB1DAA27DB59C0B9B4D084DC883440,19831,Competidor Indirecto,A5AA99
0101000020E6100000FD4622D197DB59C0802F43EBFA473440,19832,Competidor Indirecto,A5AA99
0101000020E610000006033A59CB3C59C0395849754B873940,19833,Competidor Indirecto,A5AA99
0101000020E6100000A4FA104C1C8D58C051A62C9ED5043340,19834,Competidor Indirecto,A5AA99
0101000020E610000009306E9B50CC58C05217423126A83240,19835,Competidor Indirecto,A5AA99
0101000020E61000001E81898917D959C01FEFD963B79F3440,19836,Competidor Indirecto,A5AA99
0101000020E610000039D55A98C53F59C0ACD8CA11532D3640,19837,Competidor Indirecto,A5AA99
0101000020E61000005684175486B058C06BAA381FE8B33340,19838,Competidor Indirecto,A5AA99
0101000020E610000056E9F6ABA32D58C0F7DBC79FE2003140,19839,Competidor Indirecto,A5AA99
0101000020E6100000F6DC19D8708958C040AC2FF93C6C3340,19840,Competidor Indirecto,A5AA99
0101000020E6100000BC97DAD67F1859C03BBC314E8D913440,19841,Competidor Indirecto,A5AA99
0101000020E6100000042D8FFB375857C017E3B2C00DFB3140,19842,Competidor Indirecto,A5AA99
0101000020E6100000A33A5FE4CCD759C0366EF793ADA73440,19843,Competidor Indirecto,A5AA99
0101000020E6100000C3F49C78778C58C0E2EB294198123340,19844,Competidor Indirecto,A5AA99
0101000020E61000008078E1F704C258C005D4E5DE0D603340,19845,Competidor Indirecto,A5AA99
0101000020E6100000C09106D8831D59C0600E2F462CA53440,19846,Competidor Indirecto,A5AA99
0101000020E6100000B4935E27F70658C07FB5D57288283340,19847,Competidor Indirecto,A5AA99
0101000020E6100000E708AE2CB03F59C055A0589F59343640,19848,Competidor Indirecto,A5AA99
0101000020E61000005AE16D1033A656C0ECAC0E671BCF3340,19849,Competidor Indirecto,A5AA99
0101000020E6100000EAB69FE76A6358C07D20FD1FF5C53340,19850,Competidor Indirecto,A5AA99
0101000020E6100000479472CEBA8559C070CEA9E0C7073340,19851,Competidor Indirecto,A5AA99
0101000020E6100000DDA9A9FACF5C58C0191C67CBA08C3440,19852,Competidor Indirecto,A5AA99
0101000020E6100000C6B058FD70475DC052101BB054424040,19853,Competidor Indirecto,A5AA99
0101000020E61000009C84B97AA1C858C0EF7F3628506A3340,19854,Competidor Indirecto,A5AA99
0101000020E61000000D912E91A6F556C0DCCD1972E8A33240,19855,Competidor Indirecto,A5AA99
0101000020E61000008A74A2D11B3F5BC0AFD6604CC0CE3940,19856,Competidor Indirecto,A5AA99
0101000020E6100000FE9DABB589E558C0635EAA466D1A3340,19857,Competidor Indirecto,A5AA99
0101000020E610000050803009BA4457C0AA67DEFD33C23040,19858,Competidor Indirecto,A5AA99
0101000020E61000006A749C15F0DF58C0201ED324C2483340,19859,Competidor Indirecto,A5AA99
0101000020E610000011DC0E2ED9C958C0CB341624E8713340,19860,Competidor Indirecto,A5AA99
0101000020E6100000598A053A6A8359C08A5D99BF5B693340,19861,Competidor Indirecto,A5AA99
0101000020E61000005240A05437B458C0F5BA2452C3943040,19862,Competidor Indirecto,A5AA99
0101000020E6100000B77D4DDED9C958C0CDD015F8CC6D3340,19863,Competidor Indirecto,A5AA99
0101000020E6100000CACC3FD9988758C0B5FB768ED8653340,19864,Competidor Indirecto,A5AA99
0101000020E6100000947DA191D9CC58C05A50734DDCC03340,19865,Competidor Indirecto,A5AA99
0101000020E6100000C3DEFE3BA60858C072F79C6815323340,19866,Competidor Indirecto,A5AA99
0101000020E6100000D8C06FA6B6ED58C03E9CD911FB483340,19867,Competidor Indirecto,A5AA99
0101000020E6100000A6068132D9CD58C0522B6DED54783340,19868,Competidor Indirecto,A5AA99
0101000020E6100000A9940985E9C658C0E39E7443CF713340,19869,Competidor Indirecto,A5AA99
0101000020E61000000742D38EF21759C0B65EBAE6E1943440,19870,Competidor Indirecto,A5AA99
0101000020E61000006DF2C60F76DC59C0CD0AE28FE4A13440,19871,Competidor Indirecto,A5AA99
0101000020E6100000898F784740BD58C0C464A2EF0B443340,19872,Competidor Indirecto,A5AA99
0101000020E6100000EB5CAC033B3A59C0B52926881D253640,19873,Competidor Indirecto,A5AA99
0101000020E6100000E34EAFB5337D58C04D3781D017453440,19874,Competidor Indirecto,A5AA99
0101000020E61000001A7CABBFEFC858C0AAA01EB2B37A3340,19875,Competidor Indirecto,A5AA99
0101000020E6100000B9A81611453D57C0D02D8DC2A2F83140,19876,Competidor Indirecto,A5AA99
0101000020E6100000FE4A216F3D9259C0DAB62042F9FA3340,19877,Competidor Indirecto,A5AA99
0101000020E61000001BC528BE502E59C0BEE435655DCE3540,19878,Competidor Indirecto,A5AA99
0101000020E6100000FDFF0FE2100E58C0E01AAFAB8F2B3340,19879,Competidor Indirecto,A5AA99
0101000020E6100000A23361E22C2D58C0D20BA968CDB43040,19880,Competidor Indirecto,A5AA99
0101000020E610000065E5F27ACB5559C01E4353B816A83440,19881,Competidor Indirecto,A5AA99
0101000020E610000062CC86CAF9CE58C0662872B1378B3340,19882,Competidor Indirecto,A5AA99
0101000020E6100000717C4853188F58C070E216B9C8103340,19883,Competidor Indirecto,A5AA99
0101000020E61000002AFC9D16116B59C0A297301ECE243540,19884,Competidor Indirecto,A5AA99
0101000020E61000005D05C634F20658C03BD185C3981A3340,19885,Competidor Indirecto,A5AA99
0101000020E6100000A192848EA7D75AC0BD7559A725CE3840,19886,Competidor Indirecto,A5AA99
0101000020E61000006AC06205262B57C022D776A8E0AF2E40,19887,Competidor Indirecto,A5AA99
0101000020E61000009FC21915DBCA58C0280EA0DFF76D3340,19888,Competidor Indirecto,A5AA99
0101000020E6100000BEF650CBE40858C0F955B1DFB03C3240,19889,Competidor Indirecto,A5AA99
0101000020E6100000084BC84999CD58C0C229BD80A89E3340,19890,Competidor Indirecto,A5AA99
0101000020E6100000BFA48C13FA4B59C0D8491A2F1FB73340,19891,Competidor Indirecto,A5AA99
0101000020E610000018E7D26C1CB158C02C3E4F4D931B3440,19892,Competidor Indirecto,A5AA99
0101000020E6100000A95379967BDA59C03ABCF7A203493440,19893,Competidor Indirecto,A5AA99
0101000020E6100000AE6E0E3AD5C758C0B42BC287F1723340,19894,Competidor Indirecto,A5AA99
0101000020E6100000F96F7739D9C858C0658B0708A4B93740,19895,Competidor Indirecto,A5AA99
0101000020E61000007A0925FE2EC858C09B59A6BADB6F3340,19896,Competidor Indirecto,A5AA99
0101000020E6100000547377A53ED95AC0E97B4FDD43CE3840,19897,Competidor Indirecto,A5AA99
0101000020E6100000D69076AB402658C053EB790E97543040,19898,Competidor Indirecto,A5AA99
0101000020E6100000661D442138C058C02C1C9472EFAB3340,19899,Competidor Indirecto,A5AA99
0101000020E6100000924B90CFB31759C09F07354B1BBC3940,19900,Competidor Indirecto,A5AA99
0101000020E6100000D2314A44F65958C0D3E5C570126E3240,19901,Competidor Indirecto,A5AA99
0101000020E6100000FC4664ED29CB58C0AC27A902A4693340,19902,Competidor Indirecto,A5AA99
0101000020E610000034E5B7A6483A58C09C68DB59898B3340,19903,Competidor Indirecto,A5AA99
0101000020E61000001CCB3F23267F59C034FA2C2A3D453640,19904,Competidor Indirecto,A5AA99
0101000020E6100000E3F568C304865AC06A6AD95A5FB03C40,19905,Competidor Indirecto,A5AA99
0101000020E6100000A1A13D66798059C02FC2F3D6E9E83340,19906,Competidor Indirecto,A5AA99
0101000020E6100000739D254C01C758C091C0592988A93340,19907,Competidor Indirecto,A5AA99
0101000020E6100000246FCA268AC758C0948A63B024443340,19908,Competidor Indirecto,A5AA99
0101000020E610000083AE5482CB8C58C00475EBB104333340,19909,Competidor Indirecto,A5AA99
0101000020E61000006A0AF01F43CF58C04BD3FB2191733340,19910,Competidor Indirecto,A5AA99
0101000020E6100000A07585257BCD58C0B212F3ACA4633340,19911,Competidor Indirecto,A5AA99
0101000020E61000006802A856DD3B58C08D5DE4963D8E3340,19912,Competidor Indirecto,A5AA99
0101000020E6100000AEB195E109CC58C0D30847DAD76B3340,19913,Competidor Indirecto,A5AA99
